k1,k2,k3,cost,success,ier,mesg,X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH
2.0142069531187763e-12,1.0597048811092579e-10,1.2627553649789635e-12,1557778.85293,True,2,The relative error between two consecutive iterates is at most 0.000000,4723313210638.499,4.454007385425525,11.096231198705024,2.1898829933204466e-10,3.3822394783228834e-11
1.840268174337268e-12,1.1086307778897654e-10,1.4523670306615768e-12,1540949.89973,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4539808017276.13,4.484771325009576,9.742979434903376,2.372934096329206e-10,3.3684340523710126e-11
1.7932333717720837e-12,1.1071571759257827e-10,1.8329023943608587e-12,1554113.71034,True,2,The relative error between two consecutive iterates is at most 0.000000,4298618887054.487,3.5951462300900228,14.304319029422842,2.5234175262015923e-10,3.5067117454125114e-11
2.113420738148957e-12,1.1220076994994305e-10,1.4246508049412689e-12,1558174.19531,True,2,The relative error between two consecutive iterates is at most 0.000000,4603141109113.765,4.208512518037528,11.44303696141213,2.2568468479153978e-10,3.5370467503058815e-11
1.8866065414694925e-12,1.3247675945977078e-10,1.4111295359805114e-12,1550720.09766,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4535479828611.933,4.95617940752752,12.528796514224446,2.493658645737695e-10,3.443525875229512e-11
2.088199939154118e-12,9.444733616720349e-11,1.6180586290888657e-12,1552413.07945,True,2,The relative error between two consecutive iterates is at most 0.000000,4553923426994.039,3.147321617053912,14.225057199528724,2.1949248052323004e-10,3.5493719056113606e-11
1.5606245121218804e-12,1.0219489735396988e-10,1.1833449126504187e-12,1524809.438,True,2,The relative error between two consecutive iterates is at most 0.000000,4720368133911.572,5.896189468458989,8.104069097569191,2.374144711416618e-10,2.957009347767137e-11
1.5662984947778475e-12,1.0986293347139962e-10,1.5894528700359131e-12,1528660.33538,True,2,The relative error between two consecutive iterates is at most 0.000000,4659239679378.99,4.228203515200707,11.893146791123604,2.4703319660238305e-10,3.018640456529521e-11
2.2641009136985356e-12,1.0435106374961423e-10,1.511378479618056e-12,1566494.48596,True,2,The relative error between two consecutive iterates is at most 0.000000,4484523956846.974,3.9499153728646004,11.379033420936704,2.228985140816061e-10,3.762089451594932e-11
1.293148478500427e-12,1.2765942819578146e-10,1.4615682116716844e-12,1521948.10124,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4829267593533.638,5.491122336608152,9.463761687926313,2.7505382378489146e-10,2.6521424601322304e-11
1.7973767111643677e-12,1.1943505677027771e-10,1.530347180864082e-12,1556860.89838,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4948636651348.894,3.1647297541329062,12.047602135395408,2.2837263056514945e-10,3.079930154238706e-11
2.2847182770598883e-12,1.1700397770634697e-10,1.6928850350865584e-12,1589683.43739,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4284066760007.735,4.008839933566759,11.202222327598186,2.3987158560752166e-10,4.003324613878391e-11
1.906572102363083e-12,8.963433365615857e-11,1.604526704201403e-12,1540764.2285,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4436856653677.453,3.8544568664915295,10.761226676911045,2.2758420800507362e-10,3.461169079272502e-11
1.6310105936265228e-12,1.1392679396116764e-10,1.5120019516873454e-12,1530923.94202,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4621531848726.059,4.625830250962975,9.451860058003765,2.4733457664760536e-10,3.102935758208956e-11
1.567238187897251e-12,1.285107658073224e-10,1.6681058948716118e-12,1536939.6108,True,2,The relative error between two consecutive iterates is at most 0.000000,4716135344008.228,3.63800965355582,10.137855171758396,2.559079254043394e-10,3.0083705820608295e-11
1.720361771631137e-12,1.1012033436284883e-10,1.3083128438295163e-12,1547824.58423,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4734135673351.266,4.432328603924104,9.083910238771821,2.316091459829194e-10,3.114977587759029e-11
2.0942674851109876e-12,1.1578937398381212e-10,1.7371503555839356e-12,1567006.63974,True,2,The relative error between two consecutive iterates is at most 0.000000,4376111872249.2744,3.209316009270312,13.915109093744459,2.3841375681003303e-10,3.7378076235994434e-11
2.1646083753665612e-12,1.1785243611476818e-10,1.7214516180487254e-12,1572391.40167,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4377330848572.3047,3.3066874371488737,13.650579065171605,2.377211200544805e-10,3.7953744964408634e-11
1.5798749990384497e-12,1.1996905028142316e-10,1.6599058192828297e-12,1534304.18907,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4594306683295.938,4.476495714354979,10.228490867012372,2.573596862997248e-10,3.085624225668496e-11
1.876735714270473e-12,1.17078985841364e-10,1.4597317271215396e-12,1574561.30319,True,2,The relative error between two consecutive iterates is at most 0.000000,4709229685865.662,3.1661510259051835,13.211621078791262,2.2858823591002578e-10,3.2959564826652453e-11
2.236547609265692e-12,9.856989008948806e-11,1.5728047050997381e-12,1563550.77711,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4444430639773.451,3.4678936444546786,11.175491149300994,2.2148859377850073e-10,3.7610995762068624e-11
1.7533103439035484e-12,9.519747306544454e-11,1.7387445032660773e-12,1542409.3168,True,2,The relative error between two consecutive iterates is at most 0.000000,4345785521049.514,3.792494172461034,11.809103864013318,2.414190877514613e-10,3.3864644698855036e-11
1.9987473332800325e-12,1.0046168334191188e-10,1.3250552400473377e-12,1549475.01989,True,2,The relative error between two consecutive iterates is at most 0.000000,4690188758656.993,4.359453511050001,11.77797637815745,2.1850834376852946e-10,3.376081421527071e-11
2.052639360819808e-12,1.1836449520436333e-10,9.265605415318398e-13,1552004.05125,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4611051183478.882,6.771146946252932,10.010981258273274,2.2932949469215403e-10,3.5149129593640685e-11
2.2633781168464505e-12,1.1283589729183522e-10,1.483070504979895e-12,1570193.39045,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4577120021968.032,3.794412553600948,13.897321927462258,2.2282580339506046e-10,3.705032118074474e-11
1.244592712381525e-12,1.0501060568143603e-10,1.4471975191460138e-12,1524456.37811,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4755072839485.134,5.557619126272918,9.296313331837593,2.6220972072974805e-10,2.5913954476129234e-11
1.9145778224169614e-12,1.1716545524560656e-10,1.2023048163989283e-12,1551032.61011,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4660874412476.982,5.153683240167171,11.24032806996565,2.312284655967482e-10,3.356353484058959e-11
2.0205077424268935e-12,1.3701937540755335e-10,1.1346575711980933e-12,1562754.08035,True,2,The relative error between two consecutive iterates is at most 0.000000,4594240032054.262,5.629237019337443,9.413653439818479,2.4039246353747396e-10,3.520993609081978e-11
1.6449321143851274e-12,8.927265583787984e-11,1.0246263117383954e-12,1522388.4361,True,2,The relative error between two consecutive iterates is at most 0.000000,4614426456608.623,6.8326422991272855,9.097137127806237,2.28637612211481e-10,3.0635646727919214e-11
1.757029951440648e-12,1.2190376123490286e-10,1.516946326279887e-12,1549030.077,True,2,The relative error between two consecutive iterates is at most 0.000000,4312535253014.8,4.677476822187222,11.119842653298491,2.566337239919639e-10,3.4733300732650436e-11
1.981026063792275e-12,1.0205991509241992e-10,1.4020720437926075e-12,1547559.6102,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4547717735993.552,4.234794689713799,9.793518989970677,2.250732459990258e-10,3.467790909730522e-11
1.960438776424309e-12,1.1591300064103661e-10,1.2243006369623697e-12,1600373.29881,True,2,The relative error between two consecutive iterates is at most 0.000000,4598483375624.903,3.977835848319327,10.709756930991674,2.2571551903986408e-10,3.4376565019559024e-11
1.5839597273857328e-12,9.255827304759883e-11,1.1495463421786058e-12,1552283.94749,True,2,The relative error between two consecutive iterates is at most 0.000000,4714432616874.233,5.003347630092573,6.602430063926645,2.2450034739168424e-10,2.9424822967699656e-11
1.8672162095316664e-12,9.860525809567614e-11,9.809337834175084e-13,1567201.41069,True,2,The relative error between two consecutive iterates is at most 0.000000,4649694673355.284,5.574805257549613,6.83498267523246,2.1819641860659258e-10,3.296303616311578e-11
1.7742713041993672e-12,9.635633749123576e-11,1.561685336597872e-12,1534825.90778,True,2,The relative error between two consecutive iterates is at most 0.000000,4492356372331.314,4.249507748874436,10.250730104803923,2.343440570649817e-10,3.30298625284456e-11
2.1589041581421084e-12,1.0048138734726043e-10,1.3854645399810857e-12,1556611.71877,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4375026191581.462,4.844430075298185,10.95149759117637,2.277401438355842e-10,3.757397490682953e-11
1.571193445409305e-12,8.317071597319614e-11,1.4823048059634873e-12,1524831.69493,True,2,The relative error between two consecutive iterates is at most 0.000000,4759580092079.653,4.351174005950665,10.53724674678181,2.240017740835025e-10,2.9082625736145988e-11
1.8053336852251893e-12,9.396707962321301e-11,1.1436261687744077e-12,1532363.86972,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4689547985678.9,5.7052136482012195,8.825563425212733,2.2164870899485923e-10,3.187830030402293e-11
2.4811921285140364e-12,9.1942670847829e-11,1.6203767646385282e-12,1590559.31171,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4171455564823.934,3.929097832871305,12.424962720148283,2.2624271385568292e-10,4.20559162331455e-11
2.1869026466212606e-12,9.141174143426681e-11,1.7598316195972903e-12,1577004.67316,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4197414682455.651,3.6612255461980205,12.86848600740443,2.3291099885617934e-10,3.9222475042997807e-11
1.7873137156425071e-12,7.835911926914325e-11,1.2662733195291029e-12,1527888.53946,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4672314622019.724,5.080499090777426,7.685684533479448,2.1365819025018718e-10,3.1514836255899705e-11
1.3796028009282472e-12,1.2282959655279537e-10,1.5883691580394978e-12,1532584.21595,True,2,The relative error between two consecutive iterates is at most 0.000000,4551646971215.928,4.566767655622134,10.979084282014139,2.7121631492936394e-10,2.8921580805256067e-11
1.4709795062382787e-12,1.0321862575716794e-10,1.5952126442921974e-12,1525948.59629,True,2,The relative error between two consecutive iterates is at most 0.000000,4611734358196.13,4.5785432550794045,9.53718690098353,2.501708147689752e-10,2.925497853468415e-11
1.9517252621796496e-12,1.2869246226884338e-10,1.866411645987357e-12,1567504.97447,True,2,The relative error between two consecutive iterates is at most 0.000000,4381761803663.037,3.3087651155789706,11.159625430174552,2.5296123602677955e-10,3.610166242397382e-11
1.5678505964704001e-12,9.568719111672803e-11,1.2778036359874281e-12,1523955.7447,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4761739909656.352,5.626195053490381,10.498521673831773,2.330056199164129e-10,2.922645076563764e-11
1.520234169723424e-12,5.627167533382653e-11,1.386878415658222e-12,1527182.37004,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4610731147008.209,4.92095030393588,10.457002099103008,2.1123648475830917e-10,2.891073871919644e-11
1.860327924505432e-12,1.186520056653093e-10,1.6597728423004703e-12,1559605.3927,True,2,The relative error between two consecutive iterates is at most 0.000000,4268394052308.7373,3.7250711188439563,11.69509580118823,2.5108585562704194e-10,3.595951805232444e-11
2.141155041759972e-12,1.2681219074811123e-10,1.5563613977457873e-12,1568179.18318,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4621628807957.993,3.6154112555577926,9.95004838195205,2.319960106524089e-10,3.5801179131675454e-11
1.4491199735801838e-12,9.985728942397475e-11,1.5358608199286897e-12,1532120.10211,True,2,The relative error between two consecutive iterates is at most 0.000000,4778663190395.558,3.8614547147835903,10.908351290566408,2.389330421355853e-10,2.7919638795231068e-11
1.5934861688585597e-12,8.939680467198629e-11,1.4360582294454245e-12,1524703.50025,True,2,The relative error between two consecutive iterates is at most 0.000000,4667079229344.5205,4.69718413310927,11.452075291172774,2.3042717242742547e-10,2.990391972784167e-11
1.653668612381016e-12,1.235188344349048e-10,1.5230437845008732e-12,1538285.63006,True,2,The relative error between two consecutive iterates is at most 0.000000,4587635286115.368,4.320074198336836,11.09957705729533,2.520451508739826e-10,3.1683188520634295e-11
1.8798452446130953e-12,1.292468145976621e-10,1.191683891952938e-12,1590714.97059,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4682078986854.31,4.412462603551319,13.155745246420505,2.3456807025181387e-10,3.328669676461758e-11
1.881745843284925e-12,1.0165010776310154e-10,1.2986628092209963e-12,1537435.85649,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4633982114455.185,5.097705167250529,8.078210297783963,2.267242934483973e-10,3.306733785267825e-11
1.7966324762731632e-12,8.806509578246039e-11,1.9169792593153213e-12,1541812.18866,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4455147224379.3545,2.431368076456433,17.919789585795712,2.3161487424018352e-10,3.34159963279925e-11
1.772974317874379e-12,1.2470500613918464e-10,1.6084074875150322e-12,1543239.5613,True,2,The relative error between two consecutive iterates is at most 0.000000,4665280033260.201,3.7731381937441477,8.3650957037113,2.4433849199968985e-10,3.240962356962095e-11
1.1674216455261476e-12,1.0247580005231484e-10,1.2922546652956493e-12,1527535.24577,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4871482119900.209,6.3101216479629425,7.450481886414375,2.623065097925088e-10,2.4344837532914177e-11
2.1455766744312507e-12,1.2391985880320763e-10,1.6125753098116841e-12,1570030.68596,True,2,The relative error between two consecutive iterates is at most 0.000000,4405032992616.385,3.8757042927280163,10.118265785600778,2.398633435594615e-10,3.760862337194513e-11
2.2784350978090164e-12,1.1379068776988878e-10,1.5011059380982737e-12,1572918.60047,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4394954448460.1636,4.224924362684492,12.299170752155925,2.308240740419428e-10,3.864977555405225e-11
2.0262848004731203e-12,9.342308719156372e-11,1.7830561247934882e-12,1552845.65875,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4493793700067.874,2.8532473320119514,14.030972180253194,2.2525761947573988e-10,3.540195090967867e-11
1.7290310088919425e-12,1.0786315296387159e-10,1.0753644947662279e-12,1594862.01778,True,2,The relative error between two consecutive iterates is at most 0.000000,4975747629841.678,4.559088330302788,8.940416265406327,2.173290239922929e-10,2.939183800605715e-11
1.2295915133308636e-12,1.2917443055617393e-10,1.23345187076492e-12,1520744.46306,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4930869762492.693,6.436818747447023,9.863414976740344,2.783304026946479e-10,2.5330992847145646e-11
1.6821669016744788e-12,1.3009566671954018e-10,1.2609288063125599e-12,1539830.23023,True,2,The relative error between two consecutive iterates is at most 0.000000,4542290576022.678,5.543591220717064,8.362986415973333,2.5546688019252386e-10,3.226693654239486e-11
1.3276695411515933e-12,1.0202010395654557e-10,1.3108971128645285e-12,1524271.55945,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4754567721938.754,5.6278417202651365,7.616797051298859,2.5064926413276755e-10,2.67615296036412e-11
1.7222853544684956e-12,1.2598257838315535e-10,1.1263092691168488e-12,1587564.47717,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4520897881152.428,4.972200615820434,10.888875316239817,2.4472314249210554e-10,3.324758477188635e-11
1.638348192712296e-12,1.1934886414983255e-10,1.4449959169981713e-12,1535230.89266,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4470497878911.307,5.039164557844671,9.203183141590863,2.5537706893098034e-10,3.218782966796034e-11
2.324198541006795e-12,1.3767045255667873e-10,2.1347106869500686e-12,1640644.00787,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4042530062726.0967,2.947654496356624,13.699969831063571,2.6260753023654237e-10,4.271650800284871e-11
1.979774249010823e-12,1.0925875903851899e-10,1.4106633832584314e-12,1562967.50289,True,2,The relative error between two consecutive iterates is at most 0.000000,4667763243107.683,3.5963609632048064,10.438903208643792,2.227190089513148e-10,3.389412844090374e-11
1.7890299469291718e-12,1.2993671867064306e-10,8.497506989847861e-13,1559475.53219,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4666653109113.154,6.694949674414924,10.119890808538784,2.4117655727402543e-10,3.270674852298395e-11
1.9874544866249965e-12,1.0354119293835348e-10,1.2530801536085464e-12,1547715.74277,True,2,The relative error between two consecutive iterates is at most 0.000000,4602526142044.855,4.913661765872159,11.043180856374262,2.2339737051082833e-10,3.438763520495612e-11
1.9027509540325316e-12,1.4545410942593868e-10,1.2224786157763225e-12,1630110.32533,True,2,The relative error between two consecutive iterates is at most 0.000000,4277417999471.92,4.442497211757657,12.586845627949529,2.5557234307258437e-10,3.6766439836785005e-11
1.905110588911866e-12,1.3124878395835557e-10,1.7015666992246261e-12,1558179.71145,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4463385432018.316,3.9232320390548128,10.769086632507204,2.5226607584562895e-10,3.5099547892763024e-11
1.4597101298543394e-12,1.0841641497040692e-10,1.6042183934628095e-12,1530601.09366,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4884802193152.304,3.6427116706480893,9.089228338196284,2.4230939907087313e-10,2.7671818752514986e-11
1.7956189807600873e-12,9.988499102658198e-11,1.330962866115574e-12,1533823.18422,True,2,The relative error between two consecutive iterates is at most 0.000000,4483351956009.105,5.167521664693307,8.438865271430362,2.341424736710413e-10,3.327522821184411e-11
1.7055383865202879e-12,1.278211376404954e-10,1.5503497638804788e-12,1541883.99717,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4628225527900.758,4.085752432519433,9.290692165904533,2.504234614493796e-10,3.196802976426545e-11
2.5122741020451537e-12,7.889532483558507e-11,1.2862689365444046e-12,1572799.7785,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4173548097941.8374,5.146463366943443,10.95126775350593,2.1634560117131474e-10,4.20687456298471e-11
1.8887193044228887e-12,1.0145063583594815e-10,1.4368800860392446e-12,1543668.51305,True,2,The relative error between two consecutive iterates is at most 0.000000,4488581641512.778,4.2357030629401455,10.89530316491012,2.3032286052752873e-10,3.426207609783324e-11
1.5305948792976698e-12,1.280076611495802e-10,1.8202236787444667e-12,1538355.87418,True,2,The relative error between two consecutive iterates is at most 0.000000,4522884581299.179,4.036798215391301,10.189170836739805,2.6956306870480233e-10,3.0881766506757816e-11
1.8351239923698177e-12,9.409639313554044e-11,1.6610261716745201e-12,1540997.99326,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4452290104918.23,3.8856243952817406,12.758001444360822,2.336428947413529e-10,3.390604174325655e-11
1.7761230892554145e-12,1.2499403722188479e-10,1.5161996424678843e-12,1541555.25275,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4684596808719.968,4.448169207251593,10.830907405151287,2.4535511127516126e-10,3.227619100224682e-11
1.6125881011215994e-12,1.3734657620668946e-10,1.6274007083126705e-12,1546712.36047,True,2,The relative error between two consecutive iterates is at most 0.000000,4596575027843.249,3.8044171526918444,11.808709240620425,2.6255999501031644e-10,3.1425210015134435e-11
1.9244369085216272e-12,8.575743295631562e-11,1.5038472828319275e-12,1536962.35879,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4579673575672.273,3.9247275619961086,8.896736666163607,2.182576410234551e-10,3.356322229656697e-11
2.193094535606246e-12,1.0583920961609879e-10,1.3491648544401022e-12,1575355.72419,True,2,The relative error between two consecutive iterates is at most 0.000000,4516520476315.578,3.8138258901070534,9.379134988295577,2.1921741662629243e-10,3.658140097419233e-11
1.9603591411840167e-12,1.376349404941668e-10,1.685898935977239e-12,1564170.3427,True,2,The relative error between two consecutive iterates is at most 0.000000,4473971974365.909,3.9936448819579686,11.220041784436258,2.533063479349973e-10,3.562439482204301e-11
2.1442803729400994e-12,1.186771811816384e-10,1.829761350780509e-12,1589799.96017,True,2,The relative error between two consecutive iterates is at most 0.000000,4128507060633.804,3.6503190994447174,14.86801703793075,2.5167727833159116e-10,3.991346586164209e-11
1.9454993699113854e-12,8.448479736887264e-11,1.5346237025555936e-12,1538520.90638,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4508877338630.017,3.8685227096504438,11.09692675521264,2.1989921088671987e-10,3.429779378187328e-11
1.941333666961238e-12,1.4267948674250063e-10,1.5019340959228419e-12,1559686.03526,True,2,The relative error between two consecutive iterates is at most 0.000000,4718879262034.263,4.180299239864777,9.638714294462195,2.454135228834428e-10,3.3795443804826485e-11
1.6670197013839498e-12,1.0323150655967986e-10,1.3868028144379787e-12,1539715.24633,True,2,The relative error between two consecutive iterates is at most 0.000000,4539175317323.045,4.4812165264721,11.180133224007896,2.371291385060055e-10,3.199387747099225e-11
1.84863305020621e-12,1.2640785682032446e-10,1.3561787402894904e-12,1560515.22117,True,2,The relative error between two consecutive iterates is at most 0.000000,4514473458757.842,4.442282223430395,11.4485735026924,2.437520129136635e-10,3.4200999573826575e-11
1.7825381082892146e-12,1.2186786727666142e-10,1.424154034555819e-12,1562373.89526,True,2,The relative error between two consecutive iterates is at most 0.000000,4796523946030.183,3.6287417535456807,9.64615309518605,2.3369565596249636e-10,3.13255836284582e-11
1.8122573635212458e-12,1.1217243387098293e-10,1.108538035830836e-12,1643103.07449,True,2,The relative error between two consecutive iterates is at most 0.000000,4816901052086.744,3.841531045496346,9.364919436619102,2.1829217113393248e-10,3.154876735667622e-11
2.062613157764664e-12,1.2727535983136143e-10,1.4967440169155679e-12,1564696.25998,True,2,The relative error between two consecutive iterates is at most 0.000000,4623818131512.605,3.777379824463939,11.436972709340058,2.339580451489242e-10,3.555456764807273e-11
1.356984093339391e-12,1.0754559704946413e-10,1.5115554828215665e-12,1528606.12224,True,2,The relative error between two consecutive iterates is at most 0.000000,4858823413535.894,4.334858965521503,13.391342639884572,2.4958197552924374e-10,2.678304641581401e-11
1.3388137815627413e-12,1.1552033633031543e-10,1.334264834725667e-12,1529198.31896,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,5032514146789.971,5.180036246827409,12.688850958709423,2.5183353805555424e-10,2.5864114406433577e-11
1.897749337604049e-12,9.06242522810322e-11,1.645361764226378e-12,1539949.15793,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4516011618359.18,3.3678771645742454,11.794055017916765,2.249367228174641e-10,3.393875346615952e-11
1.3043447113105979e-12,1.0463736731960812e-10,1.409254357555e-12,1523034.28856,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4849233882588.662,5.38287861266381,8.065721546878335,2.529625020714557e-10,2.6000293960735878e-11
1.8541869805683643e-12,1.3177358299435525e-10,1.5240384922306495e-12,1558871.47475,True,2,The relative error between two consecutive iterates is at most 0.000000,4843774975106.8,3.490911792450567,11.852017319325636,2.368933639859951e-10,3.20917307347892e-11
1.519350796735653e-12,1.281822622650889e-10,1.251542652704356e-12,1534037.94886,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4683208741266.907,5.517241744848587,8.131752495770657,2.580383765235616e-10,2.986139141875835e-11
1.4523293642785663e-12,9.753396279574317e-11,1.159784319384469e-12,1526642.15278,True,2,The relative error between two consecutive iterates is at most 0.000000,4566424284431.164,6.1291927640911625,7.602283553103553,2.441604952689587e-10,2.913084881884691e-11
1.6554125353714714e-12,1.0738356339429522e-10,1.8418928549252062e-12,1538675.25032,True,2,The relative error between two consecutive iterates is at most 0.000000,4565598482266.741,3.432751567545844,10.02213152088765,2.4657449917600124e-10,3.105629866146141e-11
1.5883903173093915e-12,8.262846311120305e-11,1.4420073960788635e-12,1536640.30663,True,2,The relative error between two consecutive iterates is at most 0.000000,4703918337376.615,3.7864754108804575,11.950766227660734,2.2105375624672973e-10,2.9522381642715307e-11
1.2213657853545872e-12,1.191647580461936e-10,1.2128140557206923e-12,1521093.51395,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4861537887501.079,6.66931161663362,9.47046332087117,2.7308771111010923e-10,2.5383609843784935e-11
2.379567295417512e-12,9.959912470464581e-11,1.2645894435839302e-12,1567878.99113,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4450298748725.6455,5.103121118772631,11.058441301933085,2.1802348354519752e-10,3.8792418749213537e-11
1.7827202934419102e-12,8.623710842378618e-11,1.2244190960256216e-12,1533756.29055,True,2,The relative error between two consecutive iterates is at most 0.000000,4682398100937.987,5.004562025210995,7.3095744753852046,2.1664369083795005e-10,3.163753044264199e-11
1.943736173653089e-12,1.2051518793792036e-10,1.586969083167424e-12,1561950.46831,True,2,The relative error between two consecutive iterates is at most 0.000000,4275063086439.496,4.040674294207358,11.470665220327945,2.4889624086354336e-10,3.6922594356522545e-11
1.629936355795005e-12,1.1703554915856778e-10,1.4864255714055232e-12,1530785.52809,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4700097881429.251,4.786813129128693,6.109047942182549,2.468344756761995e-10,3.038934675371929e-11
2.0371213286040947e-12,1.4900015757275998e-10,1.081766375263807e-12,1703653.52483,True,2,The relative error between two consecutive iterates is at most 0.000000,4320763796162.975,4.172924431836685,10.310932071593742,2.449894970473533e-10,3.7654758659086624e-11
1.831493059723236e-12,1.3384185696026807e-10,1.4647871642439987e-12,1558702.11786,True,2,The relative error between two consecutive iterates is at most 0.000000,4511504457104.195,4.207236623638533,13.726303780826665,2.5072457488003534e-10,3.394694644333058e-11
1.5135664188856323e-12,1.3592276471377852e-10,1.0934567738727881e-12,1531499.03747,True,2,The relative error between two consecutive iterates is at most 0.000000,4807819291298.514,6.332355693155635,9.285322634770816,2.6032791370484287e-10,2.919571478608469e-11
